Breviolum98143	K19755
Breviolum62602	K09525
Breviolum1837	K00812
Breviolum230474	K08341
Breviolum99514	K21953
Breviolum306175	K15042
Breviolum93796	K17508
Breviolum304040	K22761
Breviolum218280	K12877
Breviolum74172	K04515
Breviolum306359	K13667
Breviolum88788	K00744
Breviolum57214	K12393
Breviolum9011	K15110
Breviolum346159	K00615
Breviolum69569	K18166
Breviolum48095	K15013
Breviolum165018	K01081
Breviolum208494	K11323
Breviolum385822	K01539
Breviolum270692	K01915
Breviolum266559	K17778
Breviolum401682	K12436
Breviolum175935	K01315
Breviolum345727	K04950
Breviolum348691	K02947
Breviolum6812	K15335
Breviolum2026	K13412
Breviolum191465	K10407
Breviolum62383	K09495
Breviolum52233	K02940
Breviolum230148	K25587
Breviolum95021	K05692
Breviolum216022	K02219
Breviolum35680	K01735
Breviolum59617	K10088
Breviolum225745	K12882
Breviolum210381	K15694
Breviolum62287	K05309
Breviolum78338	K07198
Breviolum178468	K24543
Breviolum34617	K17839
Breviolum78360	K26163
Breviolum384009	K06130
Breviolum217926	K02183
Breviolum236163	K24925
Breviolum92413	K25425
Breviolum33270	K13649
Breviolum63729	K11811
Breviolum71095	K14407
Breviolum213372	K02977
Breviolum307265	K24083
Breviolum208486	K11407
Breviolum166969	K23490
Breviolum51209	K03426
Breviolum90462	K10380
Breviolum179660	K10406
Breviolum351418	K14298
Breviolum234810	K01803
Breviolum345939	K04908
Breviolum58236	K23518
Breviolum69253	K12823
Breviolum345911	K22987
Breviolum21767	K23728
Breviolum60216	K14408
Breviolum200045	K15655
Breviolum58245	K17766
Breviolum9064	K06252
Breviolum28014	K07566
Breviolum304365	K13949
Breviolum358807	K17268
Breviolum58426	K04371
Breviolum93486	K01176
Breviolum26828	K07305
Breviolum192186	K00134
Breviolum62920	K18183
Breviolum49616	K12472
Breviolum363721	K01940
Breviolum209036	K10573
Breviolum31371	K10799
Breviolum49231	K01641
Breviolum85826	K11530
Breviolum233668	K05312
Breviolum82182	K12440
Breviolum58594	K08917
Breviolum45785	K06180
Breviolum388769	K14165
Breviolum394450	K00249
Breviolum390322	K17964
Breviolum59834	K21991
Breviolum45728	K09422
Breviolum345434	K04905
Breviolum276799	K15109
Breviolum95820	K17341
Breviolum391046	K00898
Breviolum235663	K06689
Breviolum5472	K23424
Breviolum183841	K01769
Breviolum65585	K03679
Breviolum343717	K01363
Breviolum49104	K23257
Breviolum82324	K13577
Breviolum32626	K02183
Breviolum177380	K01338
Breviolum343259	K09571
Breviolum26264	K25762
Breviolum96516	K24796
Breviolum346772	K01623
Breviolum235954	K16358
Breviolum58325	K18749
Breviolum244269	K12834
Breviolum68861	K14457
Breviolum201501	K01802
Breviolum394608	K10949
Breviolum177964	K04373
Breviolum33164	K07305
Breviolum269637	K02935
Breviolum303609	K07376
Breviolum95255	K08869
Breviolum301217	K02256
Breviolum26873	K15538
Breviolum208639	K01473
Breviolum395059	K02939
Breviolum21578	K01365
Breviolum236259	K00927
Breviolum59360	K01190
Breviolum273042	K10848
Breviolum69557	K10664
Breviolum60133	K25450
Breviolum64744	K09503
Breviolum19461	K20726
Breviolum58141	K10860
Breviolum49371	K02212
Breviolum59057	K08802
Breviolum63044	K00871
Breviolum308524	K13412
Breviolum93505	K10875
Breviolum93116	K20890
Breviolum35200	K04459
Breviolum68533	K02493
Breviolum61994	K13126
Breviolum226783	K16801
Breviolum70394	K12348
Breviolum68677	K20526
Breviolum50818	K25896
Breviolum69303	K14493
Breviolum57443	K12824
Breviolum59158	K20872
Breviolum43089	K15272
Breviolum32116	K01056
Breviolum8562	K12613
Breviolum58121	K01534
Breviolum172073	K21440
Breviolum264903	K00967
Breviolum32326	K12857
Breviolum54534	K02114
Breviolum206365	K07376
Breviolum351903	K01254
Breviolum207672	K10765
Breviolum277628	K03877
Breviolum205894	K08339
Breviolum23096	K22684
Breviolum96114	K06660
Breviolum404337	K01802
Breviolum395541	K17681
Breviolum95457	K06630
Breviolum54687	K08151
Breviolum17700	K11098
Breviolum209744	K00018
Breviolum34400	K10436
Breviolum39977	K01783
Breviolum49945	K13412
Breviolum178085	K02716
Breviolum343870	K09490
Breviolum171840	K12430
Breviolum94783	K16914
Breviolum48137	K14209
Breviolum53204	K10644
Breviolum33709	K08230
Breviolum354209	K10960
Breviolum53876	K14641
Breviolum205628	K12734
Breviolum82225	K10773
Breviolum268013	K06974
Breviolum44402	K18055
Breviolum386757	K15976
Breviolum306014	K11703
Breviolum78372	K08776
Breviolum92193	K03831
Breviolum227790	K01759
Breviolum360708	K03447
Breviolum81649	K24790
Breviolum236604	K10380
Breviolum68669	K05330
Breviolum201426	K00558
Breviolum32315	K04720
Breviolum352314	K04424
Breviolum233993	K08056
Breviolum28770	K17592
Breviolum5892	K09667
Breviolum78502	K18469
Breviolum226813	K15986
Breviolum285136	K08341
Breviolum81715	K24509
Breviolum47781	K15630
Breviolum4908	K20028
Breviolum216192	K18406
Breviolum268243	K13126
Breviolum50265	K10144
Breviolum92789	K09645
Breviolum68945	K00710
Breviolum95895	K04986
Breviolum81749	K09884
Breviolum65936	K12189
Breviolum186120	K13210
Breviolum71137	K02183
Breviolum268403	K11412
Breviolum270707	K13026
Breviolum303680	K08963
Breviolum391418	K02870
Breviolum192868	K01180
Breviolum62357	K03885
Breviolum32685	K09529
Breviolum84555	K00846
Breviolum20113	K16545
Breviolum63640	K10144
Breviolum267078	K00434
Breviolum274024	K23330
Breviolum235998	K09568
Breviolum98110	K12823
Breviolum383214	K05681
Breviolum205659	K03033
Breviolum50779	K17086
Breviolum363409	K10428
Breviolum70543	K12493
Breviolum345382	K04461
Breviolum364368	K13628
Breviolum27730	K03538
Breviolum192584	K12845
Breviolum394400	K06276
Breviolum35655	K00856
Breviolum389640	K08776
Breviolum68177	K10408
Breviolum63785	K18622
Breviolum67341	K02918
Breviolum97376	K03165
Breviolum302955	K12421
Breviolum271425	K12877
Breviolum5774	K10808
Breviolum6404	K07560
Breviolum305360	K10582
Breviolum311710	K17286
Breviolum32603	K03327
Breviolum33226	K06573
Breviolum190281	K04911
Breviolum38272	K23518
Breviolum388596	K23257
Breviolum387123	K01103
Breviolum92394	K05662
Breviolum50678	K13412
Breviolum167434	K04910
Breviolum88974	K22684
Breviolum386787	K22766
Breviolum185501	K10406
Breviolum392544	K03872
Breviolum305179	K01897
Breviolum347246	K11087
Breviolum69790	K19029
Breviolum293317	K04345
Breviolum88192	K09828
Breviolum87817	K00969
Breviolum384626	K15272
Breviolum70227	K13412
Breviolum350777	K24512
Breviolum33286	K04892
Breviolum176261	K06777
Breviolum6667	K02953
Breviolum180903	K10590
Breviolum268585	K10380
Breviolum75161	K02735
Breviolum246565	K14325
Breviolum9151	K19760
Breviolum267112	K10400
Breviolum58767	K13412
Breviolum206307	K13208
Breviolum43768	K10380
Breviolum31987	K06911
Breviolum392028	K03969
Breviolum227360	K12825
Breviolum179518	K01135
Breviolum69368	K03307
Breviolum62580	K13103
Breviolum70099	K11279
Breviolum85783	K11426
Breviolum92874	K02320
Breviolum7145	K05542
Breviolum30932	K09680
Breviolum27691	K00059
Breviolum89353	K06252
Breviolum206761	K03574
Breviolum274639	K03773
Breviolum79080	K00026
Breviolum389032	K11864
Breviolum41377	K05350
Breviolum31551	K14510
Breviolum23850	K01783
Breviolum59771	K13412
Breviolum57566	K02355
Breviolum227079	K22754
Breviolum168231	K20715
Breviolum75033	K14994
Breviolum27601	K24542
Breviolum18881	K02371
Breviolum58357	K00688
Breviolum2995	K17609
Breviolum309964	K22857
Breviolum83343	K00940
Breviolum47349	K02218
Breviolum269896	K03676
Breviolum393202	K19613
Breviolum304126	K09628
Breviolum51241	K01204
Breviolum394480	K07937
Breviolum33657	K19600
Breviolum373507	K01365
Breviolum42249	K13412
Breviolum33588	K16675
Breviolum63557	K13126
Breviolum78092	K01689
Breviolum49258	K10416
Breviolum305733	K02917
Breviolum229213	K08900
Breviolum57834	K01240
Breviolum370272	K10408
Breviolum72504	K03026
Breviolum69887	K10408
Breviolum70933	K14802
Breviolum29435	K12823
Breviolum28182	K22544
Breviolum269906	K12132
Breviolum197079	K03686
Breviolum2913	K21888
Breviolum58683	K12830
Breviolum303931	K00875
Breviolum94739	K08176
Breviolum344471	K04515
Breviolum83307	K09503
Breviolum98316	K11161
Breviolum226481	K11434
Breviolum52369	K14536
Breviolum55153	K00710
Breviolum304123	K02449
Breviolum186850	K03320
Breviolum1834	K02920
Breviolum97086	K09705
Breviolum49088	K04908
Breviolum31656	K03681
Breviolum187959	K19865
Breviolum81182	K03593
Breviolum283349	K09592
Breviolum191622	K03320
Breviolum43504	K01934
Breviolum391605	K03676
Breviolum93999	K08342
Breviolum242295	K04739
Breviolum391443	K12445
Breviolum90268	K08073
Breviolum252533	K02936
Breviolum50561	K17943
Breviolum88836	K02184
Breviolum395600	K03868
Breviolum191640	K17690
Breviolum53998	K19327
Breviolum70119	K13412
Breviolum41827	K08857
Breviolum31872	K00639
Breviolum54716	K11703
Breviolum177472	K05592
Breviolum206813	K01201
Breviolum303116	K19704
Breviolum345881	K05692
Breviolum248353	K21440
Breviolum209458	K01637
Breviolum346987	K25899
Breviolum243076	K21440
Breviolum305666	K00545
Breviolum173958	K01528
Breviolum72747	K00477
Breviolum74380	K23344
Breviolum19522	K00052
Breviolum74227	K04392
Breviolum307374	K10380
Breviolum49200	K16474
Breviolum39506	K01530
Breviolum218614	K04564
Breviolum387731	K01363
Breviolum207688	K09020
Breviolum384981	K00224
Breviolum7412	K06173
Breviolum69162	K13125
Breviolum215983	K02377
Breviolum310463	K03978
Breviolum46577	K20029
Breviolum303398	K19225
Breviolum85856	K01265
Breviolum359140	K13023
Breviolum215155	K06928
Breviolum205662	K01591
Breviolum68904	K11530
Breviolum229205	K13616
Breviolum34667	K10903
Breviolum230706	K02520
Breviolum388233	K10393
Breviolum78326	K11426
Breviolum59909	K17952
Breviolum51226	K10595
Breviolum58786	K12132
Breviolum256026	K04371
Breviolum310024	K02987
Breviolum71081	K22132
Breviolum233925	K04461
Breviolum51028	K18655
Breviolum27348	K15371
Breviolum58828	K15631
Breviolum68928	K15042
Breviolum62085	K08826
Breviolum31904	K05218
Breviolum19286	K08739
Breviolum57607	K13412
Breviolum62477	K20791
Breviolum20930	K00325
Breviolum270973	K15112
Breviolum8303	K20100
Breviolum31788	K07300
Breviolum28126	K06901
Breviolum347229	K03798
Breviolum235303	K24685
Breviolum71019	K01179
Breviolum70975	K12132
Breviolum208570	K15111
Breviolum70195	K26222
Breviolum344799	K24984
Breviolum309845	K10380
Breviolum70817	K03798
Breviolum70577	K20242
Breviolum70478	K13761
Breviolum49382	K03321
Breviolum69793	K07937
Breviolum62663	K10380
Breviolum343605	K01663
Breviolum192809	K10626
Breviolum7085	K11085
Breviolum7514	K12132
Breviolum198315	K02433
Breviolum33653	K16196
Breviolum169703	K00700
Breviolum349991	K12439
Breviolum234592	K11412
Breviolum387583	K11703
Breviolum96121	K03130
Breviolum46776	K00036
Breviolum242009	K04097
Breviolum311107	K16219
Breviolum99081	K07376
Breviolum226047	K11787
Breviolum69703	K10599
Breviolum62794	K04886
Breviolum87637	K14753
Breviolum50654	K10380
Breviolum34242	K16726
Breviolum22802	K17586
Breviolum95378	K04855
Breviolum53119	K08794
Breviolum55728	K25192
Breviolum59669	K14645
Breviolum388457	K00434
Breviolum18748	K00658
Breviolum361316	K06689
Breviolum392251	K10380
Breviolum185027	K07937
Breviolum50738	K14411
Breviolum70268	K03639
Breviolum62985	K17278
Breviolum94673	K00545
Breviolum266119	K13525
Breviolum267840	K17710
Breviolum17068	K15631
Breviolum95472	K03768
Breviolum85239	K10280
Breviolum368663	K03737
Breviolum239109	K19369
Breviolum99708	K26006
Breviolum70628	K00703
Breviolum8809	K02924
Breviolum95057	K09592
Breviolum389550	K13412
Breviolum207730	K02183
Breviolum407571	K08336
Breviolum63097	K05349
Breviolum310937	K23500
Breviolum50663	K11600
Breviolum392105	K10974
Breviolum93555	K23257
Breviolum48355	K16810
Breviolum308068	K25166
Breviolum89742	K00107
Breviolum190315	K09503
Breviolum81200	K13354
Breviolum180852	K06633
Breviolum81901	K24736
Breviolum410250	K11699
Breviolum33602	K06989
Breviolum57335	K18055
Breviolum216125	K03102
Breviolum70853	K01090
Breviolum267105	K10380
Breviolum92689	K15398
Breviolum63026	K02221
Breviolum70808	K15083
Breviolum182796	K03654
Breviolum392706	K13989
Breviolum387810	K19603
Breviolum349723	K08151
Breviolum225886	K14683
Breviolum46800	K10635
Breviolum81764	K03686
Breviolum206434	K01358
Breviolum349576	K03439
Breviolum69728	K15664
Breviolum390008	K16745
Breviolum210617	K15634
Breviolum57141	K23490
Breviolum306412	K03327
Breviolum264608	K10380
Breviolum92228	K20151
Breviolum350834	K10380
Breviolum72427	K14326
Breviolum344470	K01214
Breviolum63492	K03417
Breviolum243718	K02971
Breviolum383967	K00434
Breviolum265157	K08790
Breviolum209084	K00942
Breviolum93106	K02183
Breviolum364080	K03737
Breviolum28455	K05275
Breviolum64061	K06173
Breviolum271526	K06911
Breviolum344910	K01803
Breviolum88715	K02183
Breviolum27973	K12655
Breviolum27997	K25058
Breviolum50623	K03165
Breviolum346904	K10300
Breviolum271665	K02516
Breviolum175751	K02183
Breviolum69533	K14501
Breviolum310296	K13577
Breviolum182502	K10392
Breviolum227634	K14165
Breviolum57673	K22754
Breviolum48346	K05620
Breviolum18554	K19600
Breviolum47693	K19751
Breviolum89048	K01657
Breviolum74752	K00777
Breviolum267281	K01198
Breviolum238868	K19787
Breviolum205599	K10615
Breviolum265240	K05925
Breviolum305853	K02922
Breviolum59933	K17911
Breviolum97237	K00476
Breviolum72474	K04515
Breviolum343360	K06133
Breviolum83381	K12122
Breviolum33187	K00011
Breviolum196334	K13037
