Breviolum81386	K19678
Breviolum41872	K16726
Breviolum99836	K15046
Breviolum159456	K00899
Breviolum238733	K11252
Breviolum40311	K00762
Breviolum139997	K01365
Breviolum312506	K19760
Breviolum57094	K00856
Breviolum175630	K20827
Breviolum101880	K03839
Breviolum121618	K00471
Breviolum49946	K24512
Breviolum182875	K10380
Breviolum280021	K23565
Breviolum176854	K02156
Breviolum36816	K10615
Breviolum132819	K01768
Breviolum58201	K06252
Breviolum155599	K12846
Breviolum72834	K02957
Breviolum54040	K21989
Breviolum104141	K00612
Breviolum20384	K03283
Breviolum60760	K08794
Breviolum144909	K11209
Breviolum158282	K10414
Breviolum16724	K24732
Breviolum208724	K01868
Breviolum64924	K20027
Breviolum57130	K00939
Breviolum292726	K15503
Breviolum40762	K00850
Breviolum54781	K10875
Breviolum205057	K08869
Breviolum186075	K22066
Breviolum271368	K00469
Breviolum122752	K00486
Breviolum53969	K11855
Breviolum105186	K10408
Breviolum157238	K06180
Breviolum179255	K06180
Breviolum16708	K01148
Breviolum110707	K08056
Breviolum111648	K08857
Breviolum161246	K10413
Breviolum137185	K18342
Breviolum21816	K08737
Breviolum136948	K03231
Breviolum48176	K08857
Breviolum76312	K01373
Breviolum43360	K03769
Breviolum61859	K10395
Breviolum206100	K15634
Breviolum38718	K03164
Breviolum177894	K24229
Breviolum19964	K01056
Breviolum184331	K09568
Breviolum77229	K10706
Breviolum138720	K22614
Breviolum64678	K12492
Breviolum66752	K03657
Breviolum151746	K05970
Breviolum271638	K14430
Breviolum204922	K24469
Breviolum112153	K10380
Breviolum157231	K04712
Breviolum124370	K19754
Breviolum108983	K08288
Breviolum140883	K15664
Breviolum237973	K12627
Breviolum32942	K06180
Breviolum188156	K10380
Breviolum29557	K18802
Breviolum103942	K10392
Breviolum163612	K10684
Breviolum80741	K13208
Breviolum57054	K06013
Breviolum133885	K18723
Breviolum104814	K13210
Breviolum75153	K10380
Breviolum58632	K00559
Breviolum82521	K00224
Breviolum93407	K17681
Breviolum139683	K10380
Breviolum156285	K14558
Breviolum32621	K15634
Breviolum35418	K14944
Breviolum116230	K04515
Breviolum32728	K12442
Breviolum237748	K16535
Breviolum243421	K08193
Breviolum46765	K12863
Breviolum83233	K18059
Breviolum57264	K05668
Breviolum75757	K08606
Breviolum242934	K06179
Breviolum245578	K10450
Breviolum58399	K04077
Breviolum64253	K14574
Breviolum277115	K13448
Breviolum92509	K19519
Breviolum272011	K01208
Breviolum28718	K00898
Breviolum112320	K11855
Breviolum239430	K05592
Breviolum20477	K10407
Breviolum95998	K12132
Breviolum305918	K03292
Breviolum13531	K01869
Breviolum71522	K03676
Breviolum213814	K01802
Breviolum242096	K10754
Breviolum93529	K00088
Breviolum248442	K03512
Breviolum107044	K18213
Breviolum207086	K22987
Breviolum315190	K03130
Breviolum76539	K04518
Breviolum51239	K10408
Breviolum174430	K22382
Breviolum66097	K22763
Breviolum73171	K12132
Breviolum176569	K14713
Breviolum179431	K12391
Breviolum210477	K10595
Breviolum209511	K01911
Breviolum18925	K18081
Breviolum44610	K00814
Breviolum48264	K19882
Breviolum56647	K10423
Breviolum22975	K00284
Breviolum76573	K07010
Breviolum172737	K12132
Breviolum211203	K01529
Breviolum60624	K10585
Breviolum156372	K23330
Breviolum204742	K09553
Breviolum101757	K00249
Breviolum128825	K08151
Breviolum243969	K12655
Breviolum65949	K13667
Breviolum61	K03130
Breviolum279844	K01892
Breviolum57048	K12132
Breviolum95901	K06180
Breviolum64983	K16608
Breviolum24735	K00326
Breviolum58975	K03545
Breviolum92781	K02335
Breviolum85246	K14963
Breviolum155865	K10768
Breviolum57036	K17766
Breviolum79864	K04955
Breviolum176554	K01176
Breviolum114386	K01634
Breviolum31636	K01881
Breviolum18633	K25166
Breviolum305492	K09578
Breviolum60351	K16675
Breviolum45121	K18639
Breviolum80251	K14454
Breviolum81708	K10590
Breviolum74143	K13237
Breviolum90613	K23257
Breviolum149270	K12339
Breviolum173622	K17341
Breviolum12141	K09554
Breviolum120644	K24635
Breviolum177101	K19755
Breviolum242738	K11086
Breviolum87050	K00485
